"Dataset","Source","Predator","PredatorWeight(g)","Prey","PreyWeight(g)","density2D(m2)","relativeDensity2D","density3D(m3)","relativeDensity3D","ForagingRate","DataType","SampleSize","DataNumber","Ratio"
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,2270000000,,17600,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,2270000000,,17600,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,2250000000,,23300,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,2200000000,,37900,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,4480000000,,18700,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,4470000000,,21600,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,4430000000,,23300,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,4320000000,,34600,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,8950000000,,11300,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,8780000000,,30300,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,8650000000,,43900,"RawData",,,
2017,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Dunaliella tertiolecta",,,,8460000000,,68400,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,54300000,,1300,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,48700000,,1570,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,46800000,,1860,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,107000000,,2660,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,103000000,,3020,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,103000000,,3020,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,91800000,,4080,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,217000000,,2540,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,225000000,,3640,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,206000000,,4230,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,213000000,,4620,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,461000000,,4020,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,461000000,,4110,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,461000000,,4200,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,448000000,,5180,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,1030000000,,5240,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,1000000000,,6980,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,1000000000,,6980,"RawData",,,
2018,"Thor and Wendt 2010 LIMNO OCEANO","Acartia tonsa",,"Thalassiosira weissflogii",,,,1000000000,,7160,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,277000000,,9990,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,277000000,,9990,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,277000000,,9990,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,524000000,,14800,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,524000000,,14800,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,524000000,,14800,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1150000000,,28800,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1150000000,,33400,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1150000000,,38200,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,2150000000,,46300,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,2170000000,,56800,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,3060000000,,79400,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,3060000000,,79400,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,3060000000,,79400,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,6870000000,,84900,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,6860000000,,111000,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,6860000000,,111000,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,7930000000,,119000,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,7920000000,,124000,"RawData",,,
2019,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,7920000000,,141000,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,102000000,,1380,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,101000000,,1720,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,101000000,,2000,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,184000000,,2420,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,183000000,,2670,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,182000000,,3000,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,417000000,,4070,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,419000000,,4210,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,418000000,,4810,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,617000000,,3680,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,621000000,,4740,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,843000000,,2830,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,844000000,,3480,"RawData",,,
2020,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum micans",,,,844000000,,3480,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1180000000,,3250,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1200000000,,4520,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1210000000,,6140,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,4320000000,,25300,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,4320000000,,31400,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,4330000000,,32600,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,6300000000,,36300,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,6290000000,,39500,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,6310000000,,43800,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,8260000000,,42800,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,8270000000,,49200,"RawData",,,
2021,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,8270000000,,53100,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1770000000,,901,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1770000000,,3300,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,1800000000,,3450,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,3420000000,,3300,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,3440000000,,4950,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,5470000000,,7350,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,5470000000,,8260,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,8890000000,,10100,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,8880000000,,12300,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,10700000000,,13100,"RawData",,,
2022,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Thalassiosira weissflogii",,,,10700000000,,15800,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,433000000,,2350,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,428000000,,4580,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,424000000,,5070,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,614000000,,614,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,614000000,,723,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,618000000,,2140,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,702000000,,3280,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,697000000,,4420,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,697000000,,4640,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,909000000,,7470,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,905000000,,9430,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,907000000,,14700,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1440000000,,5370,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1440000000,,6340,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1440000000,,6670,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1870000000,,4830,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1860000000,,6680,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1870000000,,9890,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,2810000000,,14200,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,2810000000,,20500,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,2800000000,,25200,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3230000000,,17300,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3240000000,,19600,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3230000000,,24400,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3750000000,,11200,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3750000000,,12100,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3750000000,,16400,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3990000000,,2330,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3980000000,,4940,"RawData",,,
2023,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3980000000,,5160,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,278000000,,608,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,282000000,,1060,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,718000000,,955,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,718000000,,1970,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1120000000,,2320,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1120000000,,2850,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1120000000,,3180,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1990000000,,3460,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1990000000,,3610,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,1990000000,,4070,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,2100000000,,3310,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,2100000000,,3840,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,2100000000,,4330,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3040000000,,5180,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3030000000,,5700,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,3040000000,,6380,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,4170000000,,6700,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,4170000000,,7680,"RawData",,,
2024,"Tirelli 2005 J PLANK RES","Acartia tonsa",,"Prorocentrum minimum",,,,4170000000,,8100,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,14900000,,210,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,14700000,,257,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,24700000,,263,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,24700000,,405,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,28400000,,665,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,28800000,,728,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,34200000,,790,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,34300000,,1070,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,43600000,,591,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,43900000,,867,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,55000000,,1030,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,55200000,,1130,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,72100000,,1970,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,72400000,,2320,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,78300000,,1820,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,78300000,,2410,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,87700000,,1810,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,87700000,,1860,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,106000000,,2160,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,106000000,,2460,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,131000000,,2000,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,131000000,,2540,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,129000000,,3630,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,129000000,,3960,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,141000000,,2750,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,142000000,,3140,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,161000000,,2520,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,161000000,,2850,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,192000000,,2420,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,192000000,,2960,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,198000000,,2150,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,198000000,,2680,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,263000000,,3370,"RawData",,,
2025,"Uye 1976 MAR BIOL","Acartia erythraea",,"Chattonella antiqua",,,,263000000,,4150,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,24200000,,2720,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,24200000,,2850,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,52600000,,5410,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,52300000,,6640,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,66500000,,7350,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,66400000,,8610,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,103000000,,7590,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,104000000,,9750,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,107000000,,10300,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,108000000,,10400,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,124000000,,10300,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,124000000,,12800,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,149000000,,11700,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,148000000,,15000,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,152000000,,11900,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,152000000,,14300,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,178000000,,14200,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,178000000,,15200,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,203000000,,14100,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,202000000,,16500,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,252000000,,15600,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,252000000,,17300,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,283000000,,16700,"RawData",,,
2026,"Uye 1976 MAR BIOL","Calanus sinicus",,"Chattonella antiqua",,,,283000000,,17300,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,19000000,,772,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,18800000,,1180,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,30400000,,1180,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,30400000,,2280,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,40100000,,1820,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,40700000,,3020,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,43700000,,1410,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,43700000,,1730,"RawData",,,
2027,"Uye 1976 MAR BIOL","Centropages yamadai",,"Chattonella antiqua",,,,63400000,,2640,"RawData",,,
